Ano;Mês;CLIENTE;RECEITA;PESO;Classificação
2016;dezembro;Clinte 1704;R$ 91;8;FRACIONADO
2016;janeiro;Clinte 1706;R$ 352;136;FRACIONADO
2016;fevereiro;Clinte 1706;R$ 239;124;FRACIONADO
2016;março;Clinte 1706;R$ 151;20;FRACIONADO
2016;abril;Clinte 1706;R$ 65;14;FRACIONADO
2016;maio;Clinte 1706;R$ 65;17;FRACIONADO
2016;junho;Clinte 1706;R$ 127;19;FRACIONADO
2016;julho;Clinte 1706;R$ 127;6;FRACIONADO
2016;outubro;Clinte 1706;R$ 61;10;FRACIONADO
2016;novembro;Clinte 1706;R$ 68;5;FRACIONADO
2016;dezembro;Clinte 1706;R$ 514;254;FRACIONADO
2016;abril;Clinte 1707;R$ 445;193;FRACIONADO
2016;maio;Clinte 1707;R$ 718;410;FRACIONADO
2016;junho;Clinte 1707;R$ 81;21;FRACIONADO
2016;julho;Clinte 1707;R$ 129;85;FRACIONADO
2016;agosto;Clinte 1707;R$ 377;175;FRACIONADO
2016;outubro;Clinte 1707;R$ 460;240;FRACIONADO
2016;novembro;Clinte 1707;R$ 355;200;FRACIONADO
2016;novembro;Clinte 314;R$ 61;1;FRACIONADO
2016;dezembro;Clinte 314;R$ 43;10;FRACIONADO
2016;agosto;Clinte 315;R$ 38;4;FRACIONADO
2016;fevereiro;Clinte 316;R$ 113;14;FRACIONADO
2016;maio;Clinte 316;R$ 280;161;FRACIONADO
2016;julho;Clinte 316;R$ 42;2;FRACIONADO
2016;agosto;Clinte 316;R$ 556;144;FRACIONADO
2016;setembro;Clinte 316;R$ 187;11;FRACIONADO
2016;outubro;Clinte 316;R$ 292;64;FRACIONADO
2016;novembro;Clinte 316;R$ 43;1;FRACIONADO
2016;dezembro;Clinte 316;R$ 385;99;FRACIONADO
2016;julho;Clinte 1708;R$ 157;130;FRACIONADO
2016;dezembro;Clinte 1710;R$ 196;170;FRACIONADO
2016;janeiro;Clinte 318;R$ 100;1;FRACIONADO
2016;maio;Clinte 318;R$ 30;22;FRACIONADO
2016;junho;Clinte 318;R$ 500;200;FRACIONADO
2016;julho;Clinte 318;R$ 153;70;FRACIONADO
2016;agosto;Clinte 318;R$ 658;108;FRACIONADO
2016;setembro;Clinte 318;R$ 84;25;FRACIONADO
2016;fevereiro;Clinte 1713;R$ 47;6;FRACIONADO
2016;agosto;Clinte 1713;R$ 41;15;FRACIONADO
2016;novembro;Clinte 1713;R$ 39;6;FRACIONADO
2016;dezembro;Clinte 320;R$ 155;115;FRACIONADO
2016;fevereiro;Clinte 323;R$ 21;25;FRACIONADO
2016;março;Clinte 323;R$ 156;46;FRACIONADO
2016;abril;Clinte 323;R$ 239;141;FRACIONADO
2016;maio;Clinte 323;R$ 369;103;FRACIONADO
2016;junho;Clinte 323;R$ 97;116;FRACIONADO
2016;julho;Clinte 323;R$ 835;629;FRACIONADO
2016;agosto;Clinte 323;R$ 1.042;950;FRACIONADO
2016;setembro;Clinte 323;R$ 566;338;FRACIONADO
2016;outubro;Clinte 323;R$ 1.192;1173;FRACIONADO
2016;novembro;Clinte 323;R$ 3.146;2830;FRACIONADO
2016;dezembro;Clinte 323;R$ 1.158;430;FRACIONADO
2016;fevereiro;Clinte 3339;R$ 156;162;FRACIONADO
2016;março;Clinte 3339;R$ 42;5;FRACIONADO
2016;setembro;Clinte 3339;R$ 82;30;FRACIONADO
2016;dezembro;Clinte 3339;R$ 194;80;FRACIONADO
2016;julho;Clinte 1715;R$ 90;20;FRACIONADO
2016;outubro;Clinte 1715;R$ 45;5;FRACIONADO
2016;agosto;Clinte 3340;R$ 109;22;FRACIONADO
2016;dezembro;Clinte 3340;R$ 142;75;FRACIONADO
2016;setembro;Clinte 3341;R$ 231;173;FRACIONADO
2016;setembro;Clinte 2779;R$ 64;45;FRACIONADO
2016;abril;Clinte 3342;R$ 302;200;FRACIONADO
2016;janeiro;Clinte 2781;R$ 235;118;FRACIONADO
2016;dezembro;Clinte 2781;R$ 24;1;FRACIONADO
2016;junho;Clinte 326;R$ 91;40;FRACIONADO
2016;agosto;Clinte 326;R$ 93;50;FRACIONADO
2016;dezembro;Clinte 326;R$ 75;36;FRACIONADO
2016;março;Clinte 328;R$ 37;1;FRACIONADO
2016;abril;Clinte 328;R$ 75;3;FRACIONADO
2016;junho;Clinte 328;R$ 75;3;FRACIONADO
2016;julho;Clinte 328;R$ 260;74;FRACIONADO
2016;setembro;Clinte 328;R$ 37;1;FRACIONADO
2016;outubro;Clinte 328;R$ 37;5;FRACIONADO
2016;novembro;Clinte 328;R$ 75;2;FRACIONADO
2016;dezembro;Clinte 328;R$ 150;37;FRACIONADO
2016;junho;Clinte 1723;R$ 145;22;FRACIONADO
2016;julho;Clinte 1723;R$ 220;14;FRACIONADO
2016;agosto;Clinte 1723;R$ 244;122;FRACIONADO
2016;setembro;Clinte 1723;R$ 311;91;FRACIONADO
2016;outubro;Clinte 1723;R$ 118;11;FRACIONADO
2016;novembro;Clinte 1723;R$ 125;8;FRACIONADO
2016;dezembro;Clinte 1723;R$ 27;1;FRACIONADO
2016;janeiro;Clinte 329;R$ 186;56;FRACIONADO
2016;fevereiro;Clinte 329;R$ 45;0;FRACIONADO
2016;abril;Clinte 329;R$ 280;100;FRACIONADO
2016;junho;Clinte 329;R$ 144;27;FRACIONADO
2016;julho;Clinte 329;R$ 144;75;FRACIONADO
2016;agosto;Clinte 329;R$ 213;80;FRACIONADO
2016;setembro;Clinte 329;R$ 138;50;FRACIONADO
2016;outubro;Clinte 329;R$ 140;90;FRACIONADO
2016;novembro;Clinte 329;R$ 125;39;FRACIONADO
2016;dezembro;Clinte 329;R$ 317;97;FRACIONADO
2016;junho;Clinte 3343;R$ 29;15;FRACIONADO
2016;novembro;Clinte 3344;R$ 207;100;FRACIONADO
2016;março;Clinte 331;R$ 238;300;FRACIONADO
2016;junho;Clinte 331;R$ 67;50;FRACIONADO
2016;novembro;Clinte 331;R$ 1.292;1330;FRACIONADO
2016;dezembro;Clinte 331;R$ 1.124;1485;FRACIONADO
2016;junho;Clinte 332;R$ 49;30;FRACIONADO
2016;novembro;Clinte 332;R$ 163;240;FRACIONADO
2016;junho;Clinte 333;R$ 67;40;FRACIONADO
2016;novembro;Clinte 333;R$ 5.338;3212;FRACIONADO
2016;junho;Clinte 334;R$ 44;10;FRACIONADO
2016;novembro;Clinte 334;R$ 517;788;FRACIONADO
2016;junho;Clinte 335;R$ 45;30;FRACIONADO
2016;novembro;Clinte 335;R$ 5.190;3298;FRACIONADO
2016;dezembro;Clinte 335;R$ 854;901;FRACIONADO
2016;maio;Clinte 3345;R$ 88;22;FRACIONADO
2016;julho;Clinte 3345;R$ 34;11;FRACIONADO
2016;agosto;Clinte 3345;R$ 39;4;FRACIONADO
2016;julho;Clinte 337;R$ 51;13;FRACIONADO
2016;junho;Clinte 338;R$ 68;20;FRACIONADO
2016;julho;Clinte 338;R$ 106;40;FRACIONADO
2016;dezembro;Clinte 338;R$ 168;44;FRACIONADO
2016;junho;Clinte 340;R$ 47;20;FRACIONADO
2016;novembro;Clinte 340;R$ 1.483;1095;FRACIONADO
2016;dezembro;Clinte 340;R$ 98;80;FRACIONADO
2016;novembro;Clinte 3346;R$ 2.227;1375;FRACIONADO
2016;janeiro;Clinte 3347;R$ 578;427;FRACIONADO
2016;novembro;Clinte 3348;R$ 146;70;FRACIONADO
2016;novembro;Clinte 3349;R$ 440;270;FRACIONADO
2016;novembro;Clinte 3350;R$ 186;120;FRACIONADO
2016;maio;Clinte 1728;R$ 63;20;FRACIONADO
2016;dezembro;Clinte 1728;R$ 63;0;FRACIONADO
2016;janeiro;Clinte 1729;R$ 48;5;FRACIONADO
2016;julho;Clinte 1729;R$ 97;50;FRACIONADO
2016;agosto;Clinte 1729;R$ 40;4;FRACIONADO
2016;outubro;Clinte 1729;R$ 48;1;FRACIONADO
2016;dezembro;Clinte 1729;R$ 44;5;FRACIONADO
2016;março;Clinte 3351;R$ 163;80;FRACIONADO
2016;janeiro;Clinte 2782;R$ 88;6;FRACIONADO
2016;fevereiro;Clinte 2782;R$ 89;10;FRACIONADO
2016;janeiro;Clinte 3352;R$ 148;110;FRACIONADO
2016;maio;Clinte 3352;R$ 149;120;FRACIONADO
2016;fevereiro;Clinte 3353;R$ 38;10;FRACIONADO
2016;julho;Clinte 1731;R$ 240;120;FRACIONADO
2016;outubro;Clinte 3354;R$ 90;40;FRACIONADO
2016;outubro;Clinte 343;R$ 42;13;FRACIONADO
2016;fevereiro;Clinte 344;R$ 58;1;FRACIONADO
2016;março;Clinte 344;R$ 55;10;FRACIONADO
2016;abril;Clinte 344;R$ 51;3;FRACIONADO
2016;maio;Clinte 344;R$ 45;5;FRACIONADO
2016;junho;Clinte 344;R$ 56;10;FRACIONADO
2016;agosto;Clinte 344;R$ 53;10;FRACIONADO
2016;setembro;Clinte 344;R$ 51;5;FRACIONADO
2016;outubro;Clinte 344;R$ 69;5;FRACIONADO
2016;dezembro;Clinte 344;R$ 55;5;FRACIONADO
2016;janeiro;Clinte 346;R$ 161;61;FRACIONADO
2016;fevereiro;Clinte 346;R$ 76;4;FRACIONADO
2016;março;Clinte 346;R$ 45;4;FRACIONADO
2016;abril;Clinte 346;R$ 165;67;FRACIONADO
2016;maio;Clinte 346;R$ 76;4;FRACIONADO
2016;junho;Clinte 346;R$ 121;44;FRACIONADO
2016;julho;Clinte 346;R$ 156;73;FRACIONADO
2016;agosto;Clinte 346;R$ 193;104;FRACIONADO
2016;setembro;Clinte 346;R$ 38;19;FRACIONADO
2016;outubro;Clinte 346;R$ 142;62;FRACIONADO
2016;novembro;Clinte 346;R$ 38;5;FRACIONADO
2016;dezembro;Clinte 346;R$ 198;100;FRACIONADO
2016;dezembro;Clinte 347;R$ 11.747;25592;FRACIONADO
2016;fevereiro;Clinte 3355;R$ 40;41;FRACIONADO
2016;junho;Clinte 351;R$ 88;40;FRACIONADO
2016;novembro;Clinte 351;R$ 144;80;FRACIONADO
2016;abril;Clinte 3356;R$ 85;35;FRACIONADO
2016;janeiro;Clinte 3357;R$ 140;285;FRACIONADO
2016;fevereiro;Clinte 3357;R$ 199;395;FRACIONADO
2016;março;Clinte 3357;R$ 104;224;FRACIONADO
2016;abril;Clinte 3357;R$ 56;114;FRACIONADO
2016;junho;Clinte 3357;R$ 74;158;FRACIONADO
2016;outubro;Clinte 354;R$ 91;4;FRACIONADO
2016;novembro;Clinte 354;R$ 30;13;FRACIONADO
2016;março;Clinte 1740;R$ 171;100;FRACIONADO
2016;novembro;Clinte 3358;R$ 72;21;FRACIONADO
2016;setembro;Clinte 355;R$ 49;8;FRACIONADO
2016;janeiro;Clinte 356;R$ 280;172;FRACIONADO
2016;fevereiro;Clinte 356;R$ 300;160;FRACIONADO
2016;março;Clinte 356;R$ 77;46;FRACIONADO
2016;abril;Clinte 356;R$ 208;147;FRACIONADO
2016;maio;Clinte 356;R$ 193;116;FRACIONADO
2016;junho;Clinte 356;R$ 385;231;FRACIONADO
2016;julho;Clinte 356;R$ 367;289;FRACIONADO
2016;agosto;Clinte 356;R$ 276;125;FRACIONADO
2016;setembro;Clinte 356;R$ 399;288;FRACIONADO
2016;outubro;Clinte 356;R$ 285;162;FRACIONADO
2016;novembro;Clinte 356;R$ 149;132;FRACIONADO
2016;dezembro;Clinte 356;R$ 315;214;FRACIONADO
2016;junho;Clinte 357;R$ 37;1;FRACIONADO
2016;setembro;Clinte 357;R$ 79;2;FRACIONADO
2016;outubro;Clinte 357;R$ 48;1;FRACIONADO
2016;março;Clinte 1741;R$ 59;25;FRACIONADO
2016;setembro;Clinte 1741;R$ 39;3;FRACIONADO
2016;outubro;Clinte 1741;R$ 62;20;FRACIONADO
2016;julho;Clinte 3359;R$ 45;10;FRACIONADO
2016;abril;Clinte 1742;R$ 41;2;FRACIONADO
2016;agosto;Clinte 2786;R$ 82;20;FRACIONADO
2016;março;Clinte 3360;R$ 119;85;FRACIONADO
2016;dezembro;Clinte 3361;R$ 223;168;FRACIONADO
2016;março;Clinte 1743;R$ 121;65;FRACIONADO
2016;maio;Clinte 1743;R$ 80;30;FRACIONADO
2016;junho;Clinte 1743;R$ 61;25;FRACIONADO
2016;setembro;Clinte 1743;R$ 49;15;FRACIONADO
2016;outubro;Clinte 1743;R$ 41;2;FRACIONADO
2016;novembro;Clinte 1743;R$ 99;40;FRACIONADO
2016;setembro;Clinte 1744;R$ 86;39;FRACIONADO
2016;setembro;Clinte 360;R$ 34;10;FRACIONADO
2016;outubro;Clinte 1745;R$ 38;8;FRACIONADO
2016;novembro;Clinte 1745;R$ 420;500;FRACIONADO
2016;julho;Clinte 1747;R$ 160;182;FRACIONADO
2016;setembro;Clinte 1747;R$ 212;230;FRACIONADO
2016;janeiro;Clinte 1749;R$ 47;5;FRACIONADO
2016;fevereiro;Clinte 1749;R$ 127;16;FRACIONADO
2016;março;Clinte 1749;R$ 35;1;FRACIONADO
2016;abril;Clinte 1749;R$ 38;3;FRACIONADO
2016;maio;Clinte 1749;R$ 46;4;FRACIONADO
2016;junho;Clinte 1749;R$ 38;3;FRACIONADO
2016;julho;Clinte 1749;R$ 119;7;FRACIONADO
2016;agosto;Clinte 1749;R$ 46;4;FRACIONADO
2016;outubro;Clinte 1749;R$ 127;9;FRACIONADO
2016;novembro;Clinte 1749;R$ 39;2;FRACIONADO
2016;dezembro;Clinte 1749;R$ 39;3;FRACIONADO
2016;novembro;Clinte 361;R$ 46;9;FRACIONADO
2016;julho;Clinte 1750;R$ 67;30;FRACIONADO
2016;outubro;Clinte 1750;R$ 65;30;FRACIONADO
2016;janeiro;Clinte 362;R$ 416;185;FRACIONADO
2016;fevereiro;Clinte 362;R$ 108;37;FRACIONADO
2016;março;Clinte 362;R$ 280;73;FRACIONADO
2016;abril;Clinte 362;R$ 159;49;FRACIONADO
2016;junho;Clinte 362;R$ 219;70;FRACIONADO
2016;julho;Clinte 362;R$ 143;81;FRACIONADO
2016;outubro;Clinte 362;R$ 84;45;FRACIONADO
2016;dezembro;Clinte 362;R$ 37;1;FRACIONADO
2016;janeiro;Clinte 3362;R$ 43;1;FRACIONADO
2016;janeiro;Clinte 366;R$ 337;33;FRACIONADO
2016;fevereiro;Clinte 366;R$ 286;13;FRACIONADO
2016;março;Clinte 366;R$ 137;22;FRACIONADO
2016;abril;Clinte 366;R$ 167;25;FRACIONADO
2016;maio;Clinte 366;R$ 341;28;FRACIONADO
2016;junho;Clinte 366;R$ 154;12;FRACIONADO
2016;julho;Clinte 366;R$ 65;1;FRACIONADO
2016;setembro;Clinte 366;R$ 66;5;FRACIONADO
2016;outubro;Clinte 366;R$ 278;21;FRACIONADO
2016;novembro;Clinte 366;R$ 71;11;FRACIONADO
2016;dezembro;Clinte 366;R$ 200;12;FRACIONADO
2016;fevereiro;Clinte 2789;R$ 28;2;FRACIONADO
2016;março;Clinte 2789;R$ 170;82;FRACIONADO
2016;abril;Clinte 2789;R$ 131;95;FRACIONADO
2016;maio;Clinte 2789;R$ 108;80;FRACIONADO
2016;junho;Clinte 2789;R$ 260;125;FRACIONADO
2016;julho;Clinte 2789;R$ 127;61;FRACIONADO
2016;agosto;Clinte 2789;R$ 286;183;FRACIONADO
2016;setembro;Clinte 2789;R$ 208;37;FRACIONADO
2016;dezembro;Clinte 1752;R$ 126;46;FRACIONADO
2016;junho;Clinte 367;R$ 41;10;FRACIONADO
2016;janeiro;Clinte 368;R$ 453;581;FRACIONADO
2016;fevereiro;Clinte 368;R$ 436;610;FRACIONADO
2016;março;Clinte 368;R$ 776;910;FRACIONADO
2016;abril;Clinte 368;R$ 1.077;1390;FRACIONADO
2016;maio;Clinte 368;R$ 564;690;FRACIONADO
2016;junho;Clinte 368;R$ 645;750;FRACIONADO
2016;julho;Clinte 368;R$ 608;700;FRACIONADO
2016;agosto;Clinte 368;R$ 486;630;FRACIONADO
2016;setembro;Clinte 368;R$ 738;1000;FRACIONADO
2016;outubro;Clinte 368;R$ 410;554;FRACIONADO
2016;novembro;Clinte 368;R$ 624;790;FRACIONADO
2016;dezembro;Clinte 368;R$ 416;492;FRACIONADO
2016;setembro;Clinte 1754;R$ 88;26;FRACIONADO
2016;outubro;Clinte 1754;R$ 157;38;FRACIONADO
2016;novembro;Clinte 1754;R$ 76;17;FRACIONADO
2016;setembro;Clinte 1755;R$ 74;20;FRACIONADO
2016;abril;Clinte 3363;R$ 63;9;FRACIONADO
2016;janeiro;Clinte 3364;R$ 77;25;FRACIONADO
2016;março;Clinte 3365;R$ 126;91;FRACIONADO
2016;maio;Clinte 3365;R$ 226;308;FRACIONADO
2016;junho;Clinte 3365;R$ 41;40;FRACIONADO
2016;agosto;Clinte 3365;R$ 38;25;FRACIONADO
2016;setembro;Clinte 3365;R$ 216;359;FRACIONADO
2016;março;Clinte 371;R$ 85;40;FRACIONADO
2016;janeiro;Clinte 1757;R$ 906;695;FRACIONADO
2016;fevereiro;Clinte 1757;R$ 101;3;FRACIONADO
2016;março;Clinte 1757;R$ 149;61;FRACIONADO
2016;abril;Clinte 1757;R$ 271;39;FRACIONADO
2016;maio;Clinte 1757;R$ 182;18;FRACIONADO
2016;junho;Clinte 1757;R$ 140;17;FRACIONADO
2016;julho;Clinte 1757;R$ 68;5;FRACIONADO
2016;setembro;Clinte 1757;R$ 130;15;FRACIONADO
2016;outubro;Clinte 1757;R$ 132;11;FRACIONADO
2016;novembro;Clinte 1757;R$ 66;5;FRACIONADO
2016;dezembro;Clinte 1757;R$ 131;8;FRACIONADO
2016;julho;Clinte 1758;R$ 58;25;FRACIONADO
2016;setembro;Clinte 1758;R$ 43;1;FRACIONADO
2016;novembro;Clinte 1758;R$ 87;8;FRACIONADO
2016;abril;Clinte 372;R$ 66;20;FRACIONADO
2016;setembro;Clinte 374;R$ 99;40;FRACIONADO
2016;novembro;Clinte 374;R$ 99;45;FRACIONADO
2016;março;Clinte 376;R$ 40;1;FRACIONADO
2016;junho;Clinte 376;R$ 41;5;FRACIONADO
2016;janeiro;Clinte 377;R$ 31;5;FRACIONADO
2016;março;Clinte 377;R$ 34;15;FRACIONADO
2016;abril;Clinte 377;R$ 2.836;845;FRACIONADO
2016;maio;Clinte 377;R$ 3.972;1530;FRACIONADO
2016;junho;Clinte 377;R$ 1.695;887;FRACIONADO
2016;julho;Clinte 377;R$ 3.247;1466;FRACIONADO
2016;agosto;Clinte 377;R$ 3.662;1836;FRACIONADO
2016;setembro;Clinte 377;R$ 4.241;2272;FRACIONADO
2016;outubro;Clinte 377;R$ 2.262;1112;FRACIONADO
2016;novembro;Clinte 377;R$ 2.597;1563;FRACIONADO
2016;dezembro;Clinte 377;R$ 5.718;2600;FRACIONADO
2016;abril;Clinte 1762;R$ 33;10;FRACIONADO
2016;maio;Clinte 1762;R$ 179;148;FRACIONADO
2016;agosto;Clinte 1762;R$ 134;62;FRACIONADO
2016;outubro;Clinte 1762;R$ 133;109;FRACIONADO
2016;dezembro;Clinte 1762;R$ 290;435;FRACIONADO
2016;outubro;Clinte 379;R$ 66;26;FRACIONADO
2016;janeiro;Clinte 1764;R$ 80;10;FRACIONADO
2016;fevereiro;Clinte 1764;R$ 189;20;FRACIONADO
2016;março;Clinte 1764;R$ 263;35;FRACIONADO
2016;abril;Clinte 1764;R$ 141;28;FRACIONADO
2016;maio;Clinte 1764;R$ 100;20;FRACIONADO
2016;junho;Clinte 1764;R$ 130;47;FRACIONADO
2016;julho;Clinte 1764;R$ 44;15;FRACIONADO
2016;agosto;Clinte 1764;R$ 98;30;FRACIONADO
2016;setembro;Clinte 1764;R$ 92;40;FRACIONADO
2016;outubro;Clinte 1764;R$ 47;8;FRACIONADO
2016;novembro;Clinte 1764;R$ 221;182;FRACIONADO
2016;dezembro;Clinte 1764;R$ 66;10;FRACIONADO
2016;março;Clinte 1765;R$ 317;78;FRACIONADO
2016;junho;Clinte 1765;R$ 175;21;FRACIONADO
2016;julho;Clinte 1765;R$ 241;60;FRACIONADO
2016;agosto;Clinte 1765;R$ 172;46;FRACIONADO
2016;setembro;Clinte 1765;R$ 48;20;FRACIONADO
2016;outubro;Clinte 1765;R$ 405;220;FRACIONADO
2016;novembro;Clinte 1765;R$ 106;30;FRACIONADO
2016;dezembro;Clinte 1765;R$ 569;130;FRACIONADO
2016;janeiro;Clinte 380;R$ 30;15;FRACIONADO
2016;janeiro;Clinte 381;R$ 332;202;FRACIONADO
2016;abril;Clinte 381;R$ 155;29;FRACIONADO
2016;junho;Clinte 381;R$ 80;67;FRACIONADO
2016;julho;Clinte 381;R$ 55;7;FRACIONADO
2016;setembro;Clinte 381;R$ 57;23;FRACIONADO
2016;maio;Clinte 382;R$ 379;126;FRACIONADO
2016;janeiro;Clinte 384;R$ 120;126;FRACIONADO
2016;fevereiro;Clinte 384;R$ 98;23;FRACIONADO
2016;abril;Clinte 384;R$ 120;122;FRACIONADO
2016;junho;Clinte 384;R$ 73;42;FRACIONADO
2016;novembro;Clinte 384;R$ 71;16;FRACIONADO
2016;outubro;Clinte 3366;R$ 74;40;FRACIONADO
2016;janeiro;Clinte 385;R$ 381;742;FRACIONADO
2016;fevereiro;Clinte 385;R$ 694;1237;FRACIONADO
2016;março;Clinte 385;R$ 992;1603;FRACIONADO
2016;abril;Clinte 385;R$ 375;645;FRACIONADO
2016;maio;Clinte 385;R$ 984;1415;FRACIONADO
2016;junho;Clinte 385;R$ 1.802;3043;FRACIONADO
2016;julho;Clinte 385;R$ 541;908;FRACIONADO
2016;agosto;Clinte 385;R$ 544;882;FRACIONADO
2016;setembro;Clinte 385;R$ 811;1270;FRACIONADO
2016;outubro;Clinte 385;R$ 431;725;FRACIONADO
2016;novembro;Clinte 385;R$ 943;1585;FRACIONADO
2016;dezembro;Clinte 385;R$ 591;957;FRACIONADO
2016;junho;Clinte 2793;R$ 61;30;FRACIONADO
2016;março;Clinte 387;R$ 211;84;FRACIONADO
2016;abril;Clinte 387;R$ 476;181;FRACIONADO
2016;maio;Clinte 387;R$ 1.204;372;FRACIONADO
2016;junho;Clinte 387;R$ 225;55;FRACIONADO
2016;setembro;Clinte 387;R$ 80;59;FRACIONADO
2016;outubro;Clinte 387;R$ 476;362;FRACIONADO
2016;novembro;Clinte 387;R$ 306;208;FRACIONADO
2016;dezembro;Clinte 387;R$ 272;215;FRACIONADO
2016;maio;Clinte 388;R$ 47;1;FRACIONADO
2016;setembro;Clinte 388;R$ 99;14;FRACIONADO
2016;janeiro;Clinte 390;R$ 319;215;FRACIONADO
2016;fevereiro;Clinte 390;R$ 106;30;FRACIONADO
2016;março;Clinte 390;R$ 80;13;FRACIONADO
2016;maio;Clinte 390;R$ 206;45;FRACIONADO
2016;junho;Clinte 390;R$ 305;67;FRACIONADO
2016;julho;Clinte 390;R$ 309;35;FRACIONADO
2016;agosto;Clinte 390;R$ 203;20;FRACIONADO
2016;fevereiro;Clinte 391;R$ 1.836;98;FRACIONADO
2016;março;Clinte 391;R$ 1.238;66;FRACIONADO
2016;abril;Clinte 391;R$ 912;33;FRACIONADO
2016;maio;Clinte 391;R$ 1.639;78;FRACIONADO
2016;junho;Clinte 391;R$ 2.218;195;FRACIONADO
2016;julho;Clinte 391;R$ 1.320;59;FRACIONADO
2016;agosto;Clinte 391;R$ 1.950;132;FRACIONADO
2016;setembro;Clinte 391;R$ 1.358;107;FRACIONADO
2016;outubro;Clinte 391;R$ 1.421;178;FRACIONADO
2016;novembro;Clinte 391;R$ 1.498;108;FRACIONADO
2016;dezembro;Clinte 391;R$ 1.310;119;FRACIONADO
2016;setembro;Clinte 1767;R$ 283;284;FRACIONADO
2016;janeiro;Clinte 1768;R$ 54;2;FRACIONADO
2016;novembro;Clinte 1768;R$ 83;30;FRACIONADO
2016;fevereiro;Clinte 392;R$ 262;3;FRACIONADO
2016;março;Clinte 392;R$ 4.673;4232;FRACIONADO
2016;abril;Clinte 392;R$ 4.071;4349;FRACIONADO
2016;maio;Clinte 392;R$ 6.695;7206;FRACIONADO
2016;junho;Clinte 392;R$ 5.346;5175;FRACIONADO
2016;julho;Clinte 392;R$ 5.013;4078;FRACIONADO
2016;agosto;Clinte 392;R$ 6.710;5334;FRACIONADO
2016;setembro;Clinte 392;R$ 5.279;4614;FRACIONADO
2016;outubro;Clinte 392;R$ 7.821;7365;FRACIONADO
2016;novembro;Clinte 392;R$ 5.356;3902;FRACIONADO
2016;dezembro;Clinte 392;R$ 4.972;3860;FRACIONADO
2016;novembro;Clinte 3367;R$ 110;40;FRACIONADO
2016;janeiro;Clinte 1771;R$ 98;21;FRACIONADO
2016;junho;Clinte 1771;R$ 45;15;FRACIONADO
2016;dezembro;Clinte 1771;R$ 68;40;FRACIONADO
2016;junho;Clinte 1772;R$ 49;11;FRACIONADO
2016;outubro;Clinte 1772;R$ 53;11;FRACIONADO
2016;maio;Clinte 1774;R$ 90;26;FRACIONADO
2016;janeiro;Clinte 1777;R$ 1.034;1421;FRACIONADO
2016;fevereiro;Clinte 1777;R$ 1.989;2260;FRACIONADO
2016;março;Clinte 1777;R$ 855;835;FRACIONADO
2016;abril;Clinte 1777;R$ 2.013;2029;FRACIONADO
2016;maio;Clinte 1777;R$ 3.086;2475;FRACIONADO
2016;junho;Clinte 1777;R$ 2.308;2118;FRACIONADO
2016;julho;Clinte 1777;R$ 2.206;2019;FRACIONADO
2016;agosto;Clinte 1777;R$ 1.385;838;FRACIONADO
2016;setembro;Clinte 1777;R$ 3.293;3300;FRACIONADO
2016;outubro;Clinte 1777;R$ 1.661;1502;FRACIONADO
2016;novembro;Clinte 1777;R$ 2.083;1731;FRACIONADO
2016;dezembro;Clinte 1777;R$ 1.895;1683;FRACIONADO
2016;janeiro;Clinte 396;R$ 5.266;7274;FRACIONADO
2016;fevereiro;Clinte 396;R$ 7.018;8676;FRACIONADO
2016;março;Clinte 396;R$ 8.525;9415;FRACIONADO
2016;abril;Clinte 396;R$ 7.442;7597;FRACIONADO
2016;maio;Clinte 396;R$ 833;1060;FRACIONADO
2016;junho;Clinte 396;R$ 484;547;FRACIONADO
2016;julho;Clinte 396;R$ 1.655;1810;FRACIONADO
2016;agosto;Clinte 396;R$ 1.913;2041;FRACIONADO
2016;setembro;Clinte 396;R$ 1.268;1251;FRACIONADO
2016;outubro;Clinte 396;R$ 1.472;1394;FRACIONADO
2016;novembro;Clinte 396;R$ 2.565;2656;FRACIONADO
2016;dezembro;Clinte 396;R$ 11.796;12954;FRACIONADO
2016;julho;Clinte 3368;R$ 64;30;FRACIONADO
2016;abril;Clinte 3369;R$ 34;72;FRACIONADO
2016;janeiro;Clinte 397;R$ 764;425;FRACIONADO
2016;fevereiro;Clinte 397;R$ 1.158;464;FRACIONADO
2016;março;Clinte 397;R$ 1.333;576;FRACIONADO
2016;abril;Clinte 397;R$ 722;371;FRACIONADO
2016;maio;Clinte 397;R$ 940;421;FRACIONADO
2016;junho;Clinte 397;R$ 702;451;FRACIONADO
2016;julho;Clinte 397;R$ 836;597;FRACIONADO
2016;agosto;Clinte 397;R$ 728;370;FRACIONADO
2016;setembro;Clinte 397;R$ 1.360;939;FRACIONADO
2016;outubro;Clinte 397;R$ 750;297;FRACIONADO
2016;novembro;Clinte 397;R$ 543;253;FRACIONADO
2016;dezembro;Clinte 397;R$ 277;265;FRACIONADO
2016;janeiro;Clinte 2797;R$ 35;25;FRACIONADO
2016;fevereiro;Clinte 2797;R$ 170;339;FRACIONADO
2016;abril;Clinte 2797;R$ 102;156;FRACIONADO
2016;junho;Clinte 2797;R$ 48;73;FRACIONADO
2016;julho;Clinte 2797;R$ 36;65;FRACIONADO
2016;outubro;Clinte 2797;R$ 246;426;FRACIONADO
2016;janeiro;Clinte 400;R$ 7.770;4590;FRACIONADO
2016;fevereiro;Clinte 400;R$ 8.031;5254;FRACIONADO
